,user_id,act_timestamp,act_type
7240,92453,2019-07-28,Add_Flavour
7241,92453,2019-07-31,Select_Category
7242,49897,2019-07-22,Add_Flavour
7243,19885,2019-07-13,Add_Flavour
7244,28429,2019-07-18,Add_Flavour
7245,28429,2019-07-22,Select_Category
7246,40313,2019-07-22,Add_Flavour
7247,40313,2019-07-22,Select_Category
7248,14952,2019-07-14,Add_Flavour
7249,14952,2019-07-21,Select_Category
7250,6167,2019-07-17,Add_Flavour
7251,6167,2019-07-28,Select_Category
7252,68824,2019-07-19,Add_Flavour
7253,68824,2019-08-03,Select_Category
7254,18548,2019-07-23,Add_Flavour
7255,50373,2019-07-09,Add_Flavour
7256,50373,2019-07-15,Select_Category
7257,39520,2019-07-30,Add_Flavour
7258,64630,2019-07-14,Add_Flavour
7259,20704,2019-07-16,Add_Flavour
7260,20704,2019-07-17,Select_Category
7261,68682,2019-07-18,Add_Flavour
7262,68682,2019-07-29,Select_Category
7263,4045,2019-07-29,Add_Flavour
7264,33955,2019-07-19,Add_Flavour
7265,41963,2019-07-28,Add_Flavour
7266,41963,2019-08-09,Select_Category
7267,11658,2019-08-04,Add_Flavour
7268,44207,2019-07-20,Add_Flavour
7269,44207,2019-07-27,Select_Category
7270,33378,2019-07-31,Add_Flavour
7271,29932,2019-07-16,Add_Flavour
7272,40895,2019-07-23,Add_Flavour
7273,40895,2019-07-23,Select_Category
7274,55717,2019-08-10,Add_Flavour
7275,14824,2019-07-29,Add_Flavour
7276,14824,2019-08-10,Select_Category
7277,11526,2019-07-11,Add_Flavour
7278,26903,2019-07-13,Add_Flavour
7279,26903,2019-07-13,Select_Category
7280,87560,2019-07-06,Add_Flavour
7281,31619,2019-07-24,Add_Flavour
7282,77331,2019-07-10,Add_Flavour
7283,77331,2019-07-27,Select_Category
7284,98295,2019-08-03,Add_Flavour
7285,18492,2019-07-26,Add_Flavour
7286,89839,2019-08-09,Add_Flavour
7287,65621,2019-07-26,Add_Flavour
7288,76254,2019-07-23,Add_Flavour
7289,27386,2019-07-06,Add_Flavour
7290,27386,2019-07-16,Select_Category
7291,18051,2019-07-06,Add_Flavour
7292,18051,2019-07-11,Select_Category
7293,12107,2019-07-22,Add_Flavour
7294,63548,2019-07-29,Add_Flavour
7295,63548,2019-08-06,Select_Category
7296,44963,2019-07-16,Add_Flavour
7297,44963,2019-07-21,Select_Category
7298,34142,2019-07-19,Add_Flavour
7299,51049,2019-07-23,Add_Flavour
7300,96147,2019-07-14,Add_Flavour
7301,96147,2019-07-16,Select_Category
7302,59691,2019-07-08,Add_Flavour
7303,59691,2019-07-14,Select_Category
7304,58036,2019-07-27,Add_Flavour
7305,58036,2019-07-29,Select_Category
7306,49915,2019-07-26,Add_Flavour
7307,97019,2019-07-20,Add_Flavour
7308,97019,2019-07-21,Select_Category
7309,44387,2019-07-28,Add_Flavour
7310,44387,2019-08-11,Select_Category
7311,63483,2019-07-09,Add_Flavour
7312,63483,2019-07-10,Select_Category
7313,19329,2019-08-01,Add_Flavour
7314,56122,2019-07-25,Add_Flavour
7315,4982,2019-07-20,Add_Flavour
7316,89145,2019-07-19,Add_Flavour
7317,89145,2019-07-21,Select_Category
7318,44680,2019-07-07,Add_Flavour
7319,44680,2019-07-10,Select_Category
7320,90205,2019-07-23,Add_Flavour
7321,90205,2019-07-27,Select_Category
7322,84831,2019-07-16,Add_Flavour
7323,84831,2019-07-18,Select_Category
7324,75482,2019-07-11,Add_Flavour
7325,60673,2019-07-30,Add_Flavour
7326,60673,2019-08-02,Select_Category
7327,10243,2019-07-25,Add_Flavour
7328,10243,2019-07-28,Select_Category
7329,59137,2019-07-20,Add_Flavour
7330,86441,2019-07-22,Add_Flavour
7331,86441,2019-07-23,Select_Category
7332,10809,2019-07-07,Add_Flavour
7333,10809,2019-07-09,Select_Category
7334,27705,2019-07-09,Add_Flavour
7335,27705,2019-07-20,Select_Category
7336,66926,2019-08-05,Add_Flavour
7337,13210,2019-08-05,Add_Flavour
7338,53259,2019-07-27,Add_Flavour
7339,53259,2019-07-28,Select_Category
7340,59460,2019-07-18,Add_Flavour
7341,14129,2019-07-27,Add_Flavour
7342,11267,2019-07-13,Add_Flavour
7343,72332,2019-07-06,Add_Flavour
7344,72332,2019-07-25,Select_Category
7345,20721,2019-07-18,Add_Flavour
7346,20721,2019-07-19,Select_Category
7347,87293,2019-07-12,Add_Flavour
7348,87293,2019-07-21,Select_Category
7349,52691,2019-07-21,Add_Flavour
7350,52691,2019-07-21,Select_Category
7351,76958,2019-07-30,Add_Flavour
7352,97379,2019-07-19,Add_Flavour
7353,97379,2019-07-29,Select_Category
7354,55413,2019-08-03,Add_Flavour
7355,58201,2019-07-15,Add_Flavour
7356,58201,2019-07-20,Select_Category
7357,48538,2019-07-24,Add_Flavour
7358,62163,2019-07-14,Add_Flavour
7359,12170,2019-07-25,Add_Flavour
7360,12170,2019-07-30,Select_Category
7361,79525,2019-07-19,Add_Flavour
7362,74410,2019-07-21,Add_Flavour
7363,74410,2019-07-21,Select_Category
7364,84844,2019-07-20,Add_Flavour
7365,84844,2019-07-21,Select_Category
7366,5635,2019-07-22,Add_Flavour
7367,81759,2019-07-18,Add_Flavour
7368,81759,2019-07-19,Select_Category
7369,79974,2019-07-20,Add_Flavour
7370,19587,2019-07-31,Add_Flavour
7371,19587,2019-07-31,Select_Category
7372,30054,2019-07-22,Add_Flavour
7373,30054,2019-07-24,Select_Category
7374,85367,2019-07-07,Add_Flavour
7375,85367,2019-07-09,Select_Category
7376,46854,2019-07-16,Add_Flavour
7377,39030,2019-07-22,Add_Flavour
7378,39030,2019-08-07,Select_Category
7379,55138,2019-08-04,Add_Flavour
7380,40826,2019-08-04,Add_Flavour
7381,40826,2019-08-09,Select_Category
7382,75019,2019-07-18,Add_Flavour
7383,83041,2019-07-23,Add_Flavour
7384,83041,2019-07-27,Select_Category
7385,2770,2019-07-09,Add_Flavour
7386,82666,2019-07-19,Add_Flavour
7387,64937,2019-07-21,Add_Flavour
7388,28985,2019-07-11,Add_Flavour
7389,28985,2019-07-14,Select_Category
7390,40411,2019-07-27,Add_Flavour
7391,40411,2019-08-12,Select_Category
7392,19935,2019-07-07,Add_Flavour
7393,19935,2019-07-19,Select_Category
7394,21695,2019-07-30,Add_Flavour
7395,80681,2019-08-08,Add_Flavour
7396,99078,2019-07-24,Add_Flavour
7397,72447,2019-07-13,Add_Flavour
7398,72447,2019-07-15,Select_Category
7399,35385,2019-08-03,Add_Flavour
7400,35385,2019-08-08,Select_Category
7401,65769,2019-07-15,Add_Flavour
7402,65769,2019-07-15,Select_Category
7403,97323,2019-08-06,Add_Flavour
7404,97323,2019-08-09,Select_Category
7405,93026,2019-07-31,Add_Flavour
7406,29289,2019-07-29,Add_Flavour
7407,85491,2019-07-20,Add_Flavour
7408,56447,2019-07-16,Add_Flavour
7409,66717,2019-07-18,Add_Flavour
7410,14395,2019-07-27,Add_Flavour
7411,84357,2019-08-02,Add_Flavour
7412,22186,2019-08-08,Add_Flavour
7413,78009,2019-07-24,Add_Flavour
7414,78009,2019-07-30,Select_Category
7415,53199,2019-08-06,Add_Flavour
7416,35283,2019-08-03,Add_Flavour
7417,35283,2019-08-05,Select_Category
7418,26862,2019-07-06,Add_Flavour
7419,26862,2019-07-23,Select_Category
7420,98729,2019-08-01,Add_Flavour
7421,69311,2019-07-23,Add_Flavour
7422,69311,2019-07-23,Select_Category
7423,31253,2019-07-21,Add_Flavour
7424,13398,2019-08-03,Add_Flavour
7425,13398,2019-08-03,Select_Category
7426,3961,2019-07-04,Add_Flavour
7427,75855,2019-07-16,Add_Flavour
7428,31008,2019-08-03,Add_Flavour
7429,52777,2019-07-08,Add_Flavour
7430,35306,2019-08-09,Add_Flavour
7431,49473,2019-07-17,Add_Flavour
7432,26820,2019-07-14,Add_Flavour
7433,26514,2019-08-01,Add_Flavour
7434,73039,2019-07-10,Add_Flavour
7435,11371,2019-07-17,Add_Flavour
7436,24354,2019-07-23,Add_Flavour
7437,41646,2019-07-21,Add_Flavour
7438,41646,2019-07-29,Select_Category
7439,9411,2019-08-03,Add_Flavour
7440,86315,2019-07-13,Add_Flavour
7441,86315,2019-07-23,Select_Category
7442,8995,2019-07-25,Add_Flavour
7443,8995,2019-08-10,Select_Category
7444,65404,2019-07-28,Add_Flavour
7445,24152,2019-07-31,Add_Flavour
7446,50385,2019-07-17,Add_Flavour
7447,74890,2019-07-17,Add_Flavour
7448,20905,2019-07-27,Add_Flavour
7449,20905,2019-08-01,Select_Category
7450,80836,2019-07-09,Add_Flavour
7451,55524,2019-07-18,Add_Flavour
7452,55524,2019-07-19,Select_Category
7453,66691,2019-07-15,Add_Flavour
7454,66691,2019-07-28,Select_Category
7455,18367,2019-07-22,Add_Flavour
7456,30873,2019-08-06,Add_Flavour
7457,10051,2019-07-23,Add_Flavour
7458,18296,2019-07-23,Add_Flavour
7459,86976,2019-07-22,Add_Flavour
7460,84994,2019-07-24,Add_Flavour
7461,75469,2019-08-01,Add_Flavour
7462,18589,2019-08-05,Add_Flavour
7463,52553,2019-07-26,Add_Flavour
7464,52553,2019-07-28,Select_Category
7465,3554,2019-08-06,Add_Flavour
7466,3554,2019-08-09,Select_Category
7467,76523,2019-07-26,Add_Flavour
7468,18111,2019-07-06,Add_Flavour
7469,18111,2019-07-06,Select_Category
7470,91277,2019-07-06,Add_Flavour
7471,94171,2019-07-28,Add_Flavour
7472,50592,2019-07-12,Add_Flavour
7473,50592,2019-07-14,Select_Category
7474,54259,2019-07-28,Add_Flavour
7475,32663,2019-07-26,Add_Flavour
7476,32663,2019-08-06,Select_Category
7477,99805,2019-08-06,Add_Flavour
7478,69885,2019-07-03,Add_Flavour
7479,69885,2019-07-13,Select_Category
7480,75319,2019-07-16,Add_Flavour
7481,75319,2019-07-22,Select_Category
7482,21261,2019-07-23,Add_Flavour
7483,46788,2019-07-28,Add_Flavour
7484,33677,2019-08-03,Add_Flavour
7485,7903,2019-07-12,Add_Flavour
7486,7903,2019-07-26,Select_Category
7487,20042,2019-07-18,Add_Flavour
7488,48469,2019-07-25,Add_Flavour
7489,27141,2019-07-12,Add_Flavour
7490,27141,2019-07-26,Select_Category
7491,28196,2019-07-31,Add_Flavour
7492,74475,2019-07-17,Add_Flavour
7493,74475,2019-07-21,Select_Category
7494,8305,2019-07-15,Add_Flavour
7495,75699,2019-07-09,Add_Flavour
7496,75699,2019-07-13,Select_Category
7497,71403,2019-08-06,Add_Flavour
7498,45053,2019-07-09,Add_Flavour
7499,96002,2019-07-18,Add_Flavour
7500,29910,2019-07-21,Add_Flavour
7501,29910,2019-07-28,Select_Category
7502,5053,2019-08-09,Add_Flavour
7503,5053,2019-08-09,Select_Category
7504,28473,2019-08-10,Add_Flavour
7505,13375,2019-07-21,Add_Flavour
7506,36092,2019-08-02,Add_Flavour
7507,97150,2019-07-12,Add_Flavour
7508,97150,2019-07-23,Select_Category
7509,3762,2019-07-14,Add_Flavour
7510,3762,2019-07-23,Select_Category
7511,78362,2019-07-17,Add_Flavour
7512,31929,2019-07-26,Add_Flavour
7513,2153,2019-07-25,Add_Flavour
7514,2153,2019-07-25,Select_Category
7515,94975,2019-07-05,Add_Flavour
7516,13349,2019-07-23,Add_Flavour
7517,13349,2019-07-23,Select_Category
7518,39572,2019-07-31,Add_Flavour
7519,39572,2019-08-05,Select_Category
7520,80550,2019-07-27,Add_Flavour
7521,80550,2019-08-01,Select_Category
7522,16957,2019-08-03,Add_Flavour
7523,95510,2019-08-03,Add_Flavour
7524,32358,2019-07-14,Add_Flavour
7525,32358,2019-07-14,Select_Category
7526,77466,2019-08-06,Add_Flavour
7527,53292,2019-07-29,Add_Flavour
7528,27906,2019-08-05,Add_Flavour
7529,27906,2019-08-05,Select_Category
7530,68630,2019-08-02,Add_Flavour
7531,72188,2019-07-13,Add_Flavour
7532,72188,2019-07-22,Select_Category
7533,84982,2019-07-27,Add_Flavour
7534,84982,2019-07-27,Select_Category
7535,88369,2019-07-31,Add_Flavour
7536,8594,2019-08-08,Add_Flavour
7537,8594,2019-08-08,Select_Category
7538,40060,2019-07-07,Add_Flavour
7539,40060,2019-07-11,Select_Category
7540,87521,2019-07-18,Add_Flavour
7541,87521,2019-07-28,Select_Category
7542,76875,2019-07-23,Add_Flavour
7543,76875,2019-07-26,Select_Category
7544,77559,2019-07-10,Add_Flavour
7545,50030,2019-08-04,Add_Flavour
7546,49154,2019-07-10,Add_Flavour
7547,49154,2019-07-10,Select_Category
7548,61901,2019-07-29,Add_Flavour
7549,61901,2019-08-02,Select_Category
7550,67676,2019-07-30,Add_Flavour
7551,96727,2019-08-06,Add_Flavour
7552,81666,2019-07-31,Add_Flavour
7553,65764,2019-08-02,Add_Flavour
7554,65764,2019-08-14,Select_Category
7555,86076,2019-08-02,Add_Flavour
7556,86076,2019-08-14,Select_Category
7557,34387,2019-07-20,Add_Flavour
7558,41864,2019-07-21,Add_Flavour
7559,79878,2019-08-10,Add_Flavour
7560,79878,2019-08-10,Select_Category
7561,4769,2019-07-07,Add_Flavour
7562,49385,2019-07-15,Add_Flavour
7563,14453,2019-07-19,Add_Flavour
7564,33761,2019-08-10,Add_Flavour
7565,33761,2019-08-10,Select_Category
7566,93340,2019-07-22,Add_Flavour
7567,29639,2019-07-24,Add_Flavour
7568,29639,2019-07-31,Select_Category
7569,19560,2019-07-26,Add_Flavour
7570,58719,2019-08-10,Add_Flavour
7571,58719,2019-08-11,Select_Category
7572,27124,2019-07-15,Add_Flavour
7573,27124,2019-07-16,Select_Category
7574,52801,2019-08-05,Add_Flavour
7575,48898,2019-08-07,Add_Flavour
7576,48898,2019-08-09,Select_Category
7577,74983,2019-08-02,Add_Flavour
7578,61712,2019-07-28,Add_Flavour
7579,61712,2019-08-06,Select_Category
7580,51538,2019-07-20,Add_Flavour
7581,51538,2019-07-29,Select_Category
7582,28776,2019-08-05,Add_Flavour
7583,33052,2019-08-03,Add_Flavour
7584,33052,2019-08-04,Select_Category
7585,73680,2019-07-28,Add_Flavour
7586,23854,2019-07-31,Add_Flavour
7587,93881,2019-07-04,Add_Flavour
7588,71432,2019-08-09,Add_Flavour
7589,71432,2019-08-10,Select_Category
7590,95834,2019-08-02,Add_Flavour
7591,37261,2019-07-31,Add_Flavour
7592,37261,2019-08-04,Select_Category
7593,55645,2019-07-08,Add_Flavour
7594,81829,2019-07-17,Add_Flavour
7595,81829,2019-07-19,Select_Category
7596,59275,2019-07-09,Add_Flavour
7597,44979,2019-08-06,Add_Flavour
7598,44979,2019-08-06,Select_Category
7599,32455,2019-07-30,Add_Flavour
7600,59940,2019-07-21,Add_Flavour
7601,23884,2019-07-26,Add_Flavour
7602,23884,2019-07-26,Select_Category
7603,59641,2019-07-15,Add_Flavour
7604,82685,2019-07-30,Add_Flavour
7605,82685,2019-08-08,Select_Category
7606,59155,2019-07-17,Add_Flavour
7607,59155,2019-07-21,Select_Category
7608,26600,2019-07-20,Add_Flavour
7609,26600,2019-07-30,Select_Category
7610,47356,2019-07-13,Add_Flavour
7611,41936,2019-07-20,Add_Flavour
7612,41936,2019-07-25,Select_Category
7613,24401,2019-07-13,Add_Flavour
7614,24401,2019-07-13,Select_Category
7615,22091,2019-07-16,Add_Flavour
7616,60925,2019-07-27,Add_Flavour
7617,38709,2019-07-12,Add_Flavour
7618,38709,2019-07-25,Select_Category
7619,90780,2019-07-30,Add_Flavour
7620,90780,2019-08-03,Select_Category
7621,93459,2019-07-22,Add_Flavour
7622,6240,2019-07-30,Add_Flavour
7623,6240,2019-07-30,Select_Category
7624,82622,2019-07-26,Add_Flavour
7625,68119,2019-07-12,Add_Flavour
7626,68119,2019-07-12,Select_Category
7627,14132,2019-07-10,Add_Flavour
7628,14132,2019-07-21,Select_Category
7629,93383,2019-07-26,Add_Flavour
7630,93383,2019-08-11,Select_Category
7631,66955,2019-07-18,Add_Flavour
7632,66955,2019-07-19,Select_Category
7633,62678,2019-08-09,Add_Flavour
7634,39480,2019-08-02,Add_Flavour
7635,39480,2019-08-08,Select_Category
7636,49836,2019-08-11,Add_Flavour
7637,49836,2019-08-14,Select_Category
7638,13039,2019-07-31,Add_Flavour
7639,11787,2019-07-19,Add_Flavour
7640,42191,2019-07-12,Add_Flavour
7641,68840,2019-07-25,Add_Flavour
7642,67079,2019-07-27,Add_Flavour
7643,29716,2019-07-11,Add_Flavour
7644,29716,2019-07-23,Select_Category
7645,77684,2019-07-24,Add_Flavour
7646,50151,2019-07-30,Add_Flavour
7647,50151,2019-08-04,Select_Category
7648,94208,2019-08-02,Add_Flavour
7649,14160,2019-07-21,Add_Flavour
7650,14160,2019-07-26,Select_Category
7651,85836,2019-07-03,Add_Flavour
7652,85836,2019-07-19,Select_Category
7653,55400,2019-07-09,Add_Flavour
7654,39834,2019-07-22,Add_Flavour
7655,20507,2019-07-20,Add_Flavour
7656,41792,2019-07-05,Add_Flavour
7657,41792,2019-07-11,Select_Category
7658,54578,2019-08-01,Add_Flavour
7659,54578,2019-08-02,Select_Category
7660,16245,2019-07-22,Add_Flavour
7661,16245,2019-08-07,Select_Category
7662,62044,2019-08-02,Add_Flavour
7663,58430,2019-07-22,Add_Flavour
7664,58430,2019-07-24,Select_Category
7665,79933,2019-07-17,Add_Flavour
7666,79933,2019-07-18,Select_Category
7667,98418,2019-07-14,Add_Flavour
7668,98418,2019-07-15,Select_Category
7669,9241,2019-08-01,Add_Flavour
7670,9241,2019-08-01,Select_Category
7671,25373,2019-07-25,Add_Flavour
7672,25373,2019-07-27,Select_Category
7673,38795,2019-07-09,Add_Flavour
7674,38795,2019-07-20,Select_Category
7675,13038,2019-08-08,Add_Flavour
7676,68932,2019-07-13,Add_Flavour
7677,44350,2019-07-11,Add_Flavour
7678,44350,2019-07-23,Select_Category
7679,30627,2019-07-11,Add_Flavour
7680,30627,2019-07-15,Select_Category
7681,86717,2019-07-23,Add_Flavour
7682,86717,2019-08-04,Select_Category
7683,1068,2019-07-04,Add_Flavour
7684,1068,2019-07-07,Select_Category
7685,26808,2019-08-02,Add_Flavour
7686,75115,2019-07-22,Add_Flavour
7687,45084,2019-08-01,Add_Flavour
7688,45084,2019-08-03,Select_Category
7689,44953,2019-07-18,Add_Flavour
7690,84343,2019-07-24,Add_Flavour
7691,84343,2019-07-31,Select_Category
7692,41925,2019-07-31,Add_Flavour
7693,75702,2019-08-08,Add_Flavour
7694,45985,2019-07-16,Add_Flavour
7695,43148,2019-08-01,Add_Flavour
7696,89543,2019-07-16,Add_Flavour
7697,86972,2019-07-18,Add_Flavour
7698,70139,2019-07-21,Add_Flavour
7699,70139,2019-07-26,Select_Category
7700,13596,2019-07-19,Add_Flavour
7701,13596,2019-07-21,Select_Category
7702,91073,2019-07-31,Add_Flavour
7703,91073,2019-08-01,Select_Category
7704,46389,2019-07-17,Add_Flavour
7705,74010,2019-07-06,Add_Flavour
7706,74010,2019-07-19,Select_Category
7707,89056,2019-07-04,Add_Flavour
7708,58913,2019-08-03,Add_Flavour
7709,16384,2019-07-21,Add_Flavour
7710,16572,2019-07-17,Add_Flavour
7711,1415,2019-07-22,Add_Flavour
7712,1415,2019-07-23,Select_Category
7713,18370,2019-07-12,Add_Flavour
7714,18370,2019-07-13,Select_Category
7715,10578,2019-07-20,Add_Flavour
7716,10578,2019-07-21,Select_Category
7717,4206,2019-07-08,Add_Flavour
7718,4206,2019-07-16,Select_Category
7719,76924,2019-08-04,Add_Flavour
7720,66445,2019-07-25,Add_Flavour
7721,61894,2019-07-08,Add_Flavour
7722,81440,2019-07-29,Add_Flavour
7723,94752,2019-07-30,Add_Flavour
7724,46981,2019-07-26,Add_Flavour
7725,46981,2019-08-05,Select_Category
7726,29537,2019-08-04,Add_Flavour
7727,29537,2019-08-08,Select_Category
7728,70828,2019-07-16,Add_Flavour
7729,75976,2019-07-26,Add_Flavour
7730,75976,2019-07-27,Select_Category
7731,3832,2019-07-24,Add_Flavour
7732,3832,2019-07-25,Select_Category
7733,54743,2019-07-11,Add_Flavour
7734,64193,2019-07-26,Add_Flavour
7735,64538,2019-07-19,Add_Flavour
7736,64538,2019-07-22,Select_Category
7737,45392,2019-07-03,Add_Flavour
7738,45392,2019-07-15,Select_Category
7739,97105,2019-07-07,Add_Flavour
7740,97105,2019-07-18,Select_Category
7741,94984,2019-07-15,Add_Flavour
7742,94984,2019-07-21,Select_Category
7743,14798,2019-07-20,Add_Flavour
7744,14798,2019-07-29,Select_Category
7745,75609,2019-07-22,Add_Flavour
7746,98631,2019-07-16,Add_Flavour
7747,98631,2019-07-23,Select_Category
7748,19512,2019-07-09,Add_Flavour
7749,19512,2019-07-23,Select_Category
7750,33257,2019-07-27,Add_Flavour
7751,33257,2019-07-30,Select_Category
7752,21893,2019-07-15,Add_Flavour
7753,21893,2019-07-19,Select_Category
7754,45256,2019-07-27,Add_Flavour
7755,45256,2019-08-07,Select_Category
7756,22546,2019-07-18,Add_Flavour
7757,90607,2019-07-04,Add_Flavour
7758,45402,2019-07-28,Add_Flavour
7759,69392,2019-07-27,Add_Flavour
7760,69392,2019-07-28,Select_Category
7761,2082,2019-07-31,Add_Flavour
7762,2082,2019-08-02,Select_Category
7763,25267,2019-07-17,Add_Flavour
7764,25267,2019-07-23,Select_Category
7765,74845,2019-07-26,Add_Flavour
7766,58928,2019-07-23,Add_Flavour
7767,42085,2019-08-03,Add_Flavour
7768,85547,2019-07-27,Add_Flavour
7769,85547,2019-08-02,Select_Category
7770,95862,2019-08-04,Add_Flavour
7771,51444,2019-07-06,Add_Flavour
7772,51444,2019-07-11,Select_Category
7773,90685,2019-08-01,Add_Flavour
7774,69878,2019-07-24,Add_Flavour
7775,69878,2019-07-28,Select_Category
7776,24813,2019-07-29,Add_Flavour
7777,24813,2019-07-30,Select_Category
7778,73961,2019-07-16,Add_Flavour
7779,76635,2019-07-27,Add_Flavour
7780,46720,2019-07-06,Add_Flavour
7781,46720,2019-07-17,Select_Category
7782,35898,2019-07-19,Add_Flavour
7783,48245,2019-08-07,Add_Flavour
7784,69294,2019-07-25,Add_Flavour
7785,20750,2019-07-19,Add_Flavour
7786,20750,2019-07-27,Select_Category
7787,73858,2019-07-03,Add_Flavour
7788,73858,2019-07-04,Select_Category
7789,68300,2019-07-23,Add_Flavour
7790,68300,2019-07-24,Select_Category
7791,69038,2019-07-24,Add_Flavour
7792,69928,2019-08-04,Add_Flavour
7793,69928,2019-08-05,Select_Category
7794,73489,2019-07-25,Add_Flavour
7795,8672,2019-07-19,Add_Flavour
7796,8672,2019-08-03,Select_Category
7797,15318,2019-07-30,Add_Flavour
7798,66635,2019-07-19,Add_Flavour
7799,66635,2019-07-26,Select_Category
7800,25191,2019-07-19,Add_Flavour
7801,49866,2019-08-03,Add_Flavour
7802,49866,2019-08-04,Select_Category
7803,29159,2019-07-15,Add_Flavour
7804,29159,2019-07-28,Select_Category
7805,14441,2019-07-18,Add_Flavour
7806,17345,2019-08-06,Add_Flavour
7807,7568,2019-07-14,Add_Flavour
7808,13792,2019-07-23,Add_Flavour
7809,28924,2019-07-09,Add_Flavour
7810,90809,2019-07-25,Add_Flavour
7811,90809,2019-07-26,Select_Category
7812,74382,2019-07-20,Add_Flavour
7813,74382,2019-07-20,Select_Category
7814,2549,2019-07-25,Add_Flavour
7815,99702,2019-07-11,Add_Flavour
7816,99702,2019-07-19,Select_Category
7817,30622,2019-07-27,Add_Flavour
7818,30622,2019-08-04,Select_Category
7819,58147,2019-08-09,Add_Flavour
7820,58147,2019-08-09,Select_Category
7821,92755,2019-07-29,Add_Flavour
7822,92755,2019-07-30,Select_Category
7823,29963,2019-07-18,Add_Flavour
7824,36962,2019-07-22,Add_Flavour
7825,36962,2019-08-01,Select_Category
7826,62035,2019-07-17,Add_Flavour
7827,24833,2019-07-23,Add_Flavour
7828,24833,2019-07-31,Select_Category
7829,51731,2019-07-12,Add_Flavour
7830,51731,2019-07-17,Select_Category
7831,32152,2019-07-20,Add_Flavour
7832,81216,2019-08-08,Add_Flavour
7833,81216,2019-08-08,Select_Category
7834,1632,2019-07-29,Add_Flavour
7835,1632,2019-08-03,Select_Category
7836,1228,2019-08-05,Add_Flavour
7837,1228,2019-08-06,Select_Category
7838,1186,2019-07-15,Add_Flavour
7839,82659,2019-07-27,Add_Flavour
7840,81025,2019-07-31,Add_Flavour
7841,81025,2019-08-07,Select_Category
7842,46591,2019-07-20,Add_Flavour
7843,46591,2019-08-01,Select_Category
7844,88507,2019-07-22,Add_Flavour
7845,88507,2019-08-07,Select_Category
7846,16458,2019-07-15,Add_Flavour
7847,49998,2019-07-12,Add_Flavour
7848,92091,2019-07-28,Add_Flavour
7849,46407,2019-08-03,Add_Flavour
7850,46407,2019-08-12,Select_Category
7851,28737,2019-08-06,Add_Flavour
7852,99661,2019-08-06,Add_Flavour
7853,99661,2019-08-07,Select_Category
7854,67217,2019-07-22,Add_Flavour
7855,47234,2019-07-22,Add_Flavour
7856,25717,2019-07-14,Add_Flavour
7857,30175,2019-08-02,Add_Flavour
7858,58870,2019-07-18,Add_Flavour
7859,67780,2019-07-22,Add_Flavour
7860,67780,2019-07-22,Select_Category
7861,60164,2019-08-06,Add_Flavour
7862,60164,2019-08-07,Select_Category
7863,14199,2019-07-08,Add_Flavour
7864,14199,2019-07-24,Select_Category
7865,14852,2019-08-05,Add_Flavour
7866,14852,2019-08-10,Select_Category
7867,89206,2019-07-14,Add_Flavour
7868,65551,2019-07-29,Add_Flavour
7869,2449,2019-07-15,Add_Flavour
7870,5296,2019-07-29,Add_Flavour
7871,50966,2019-07-21,Add_Flavour
7872,50966,2019-07-24,Select_Category
7873,5961,2019-08-06,Add_Flavour
7874,5961,2019-08-08,Select_Category
7875,35264,2019-08-08,Add_Flavour
7876,36879,2019-08-01,Add_Flavour
7877,46993,2019-08-01,Add_Flavour
7878,40395,2019-07-30,Add_Flavour
7879,40395,2019-07-30,Select_Category
7880,81694,2019-08-08,Add_Flavour
7881,27580,2019-07-22,Add_Flavour
7882,27580,2019-08-05,Select_Category
7883,78530,2019-07-20,Add_Flavour
7884,78530,2019-07-22,Select_Category
7885,7855,2019-08-04,Add_Flavour
7886,14827,2019-08-06,Add_Flavour
7887,6276,2019-07-20,Add_Flavour
7888,6276,2019-07-24,Select_Category
7889,78334,2019-07-10,Add_Flavour
7890,78334,2019-07-17,Select_Category
7891,27947,2019-07-22,Add_Flavour
7892,27947,2019-08-03,Select_Category
7893,62766,2019-07-25,Add_Flavour
7894,62766,2019-07-27,Select_Category
7895,87939,2019-08-03,Add_Flavour
7896,87939,2019-08-12,Select_Category
7897,52148,2019-07-09,Add_Flavour
7898,89905,2019-08-11,Add_Flavour
7899,97382,2019-07-07,Add_Flavour
7900,32866,2019-07-28,Add_Flavour
7901,45413,2019-07-21,Add_Flavour
7902,45413,2019-07-21,Select_Category
7903,82225,2019-08-06,Add_Flavour
7904,51948,2019-07-24,Add_Flavour
7905,51948,2019-08-04,Select_Category
7906,13804,2019-08-01,Add_Flavour
7907,13804,2019-08-12,Select_Category
7908,46096,2019-08-02,Add_Flavour
7909,46096,2019-08-03,Select_Category
7910,25770,2019-07-31,Add_Flavour
7911,74373,2019-07-21,Add_Flavour
7912,46691,2019-07-14,Add_Flavour
7913,46691,2019-07-14,Select_Category
7914,91050,2019-07-14,Add_Flavour
7915,54856,2019-07-21,Add_Flavour
7916,75558,2019-08-06,Add_Flavour
7917,41911,2019-07-24,Add_Flavour
7918,41911,2019-07-24,Select_Category
7919,15996,2019-07-23,Add_Flavour
7920,5083,2019-07-23,Add_Flavour
7921,5083,2019-07-31,Select_Category
7922,82239,2019-07-26,Add_Flavour
7923,42375,2019-07-26,Add_Flavour
7924,42375,2019-07-27,Select_Category
7925,66466,2019-07-27,Add_Flavour
7926,66466,2019-07-27,Select_Category
